index,pass_ID,scenario,time_crit,JRT,WT,commuter,age_50_65,age_65plus,Crowding_3_2,Crowding_4_3,Crowding_4_2,output_choice
355,356,3,0,30,10,1,0,0,0,1,0,1
355,356,4,0,30,5,1,0,0,0,1,0,1
355,356,5,0,30,10,1,0,0,0,0,1,1
355,356,6,0,30,5,1,0,0,0,0,1,1
356,357,1,0,25,10,1,0,0,1,0,0,0
356,357,2,0,25,5,1,0,0,1,0,0,0
356,357,3,0,25,10,1,0,0,0,1,0,0
356,357,4,0,25,5,1,0,0,0,1,0,1
356,357,5,0,25,10,1,0,0,0,0,1,0
356,357,6,0,25,5,1,0,0,0,0,1,1
357,358,1,0,13,10,1,0,0,1,0,0,0
357,358,2,0,13,5,1,0,0,1,0,0,1
357,358,3,0,13,10,1,0,0,0,1,0,0
357,358,4,0,13,5,1,0,0,0,1,0,1
357,358,5,0,13,10,1,0,0,0,0,1,0
357,358,6,0,13,5,1,0,0,0,0,1,1
358,359,1,1,40,10,1,0,0,1,0,0,0
358,359,2,1,40,5,1,0,0,1,0,0,0
358,359,3,1,40,10,1,0,0,0,1,0,0
358,359,4,1,40,5,1,0,0,0,1,0,0
358,359,5,1,40,10,1,0,0,0,0,1,0
358,359,6,1,40,5,1,0,0,0,0,1,0
359,360,1,1,35,10,1,0,0,1,0,0,0
359,360,2,1,35,5,1,0,0,1,0,0,0
359,360,3,1,35,10,1,0,0,0,1,0,0
359,360,4,1,35,5,1,0,0,0,1,0,0
359,360,5,1,35,10,1,0,0,0,0,1,0
359,360,6,1,35,5,1,0,0,0,0,1,1
360,361,1,0,30,10,1,0,0,1,0,0,0
360,361,2,0,30,5,1,0,0,1,0,0,1
360,361,3,0,30,10,1,0,0,0,1,0,0
360,361,4,0,30,5,1,0,0,0,1,0,1
360,361,5,0,30,10,1,0,0,0,0,1,0
360,361,6,0,30,5,1,0,0,0,0,1,1
361,362,1,1,20,10,0,0,0,1,0,0,0
361,362,2,1,20,5,0,0,0,1,0,0,0
361,362,3,1,20,10,0,0,0,0,1,0,0
361,362,4,1,20,5,0,0,0,0,1,0,1
361,362,5,1,20,10,0,0,0,0,0,1,0
361,362,6,1,20,5,0,0,0,0,0,1,1
362,363,1,0,25,10,0,0,1,1,0,0,1
362,363,2,0,25,5,0,0,1,1,0,0,1
362,363,3,0,25,10,0,0,1,0,1,0,1
362,363,4,0,25,5,0,0,1,0,1,0,1
362,363,5,0,25,10,0,0,1,0,0,1,1
362,363,6,0,25,5,0,0,1,0,0,1,1
363,364,1,1,20,10,1,0,0,1,0,0,0
363,364,2,1,20,5,1,0,0,1,0,0,0
363,364,3,1,20,10,1,0,0,0,1,0,0
363,364,4,1,20,5,1,0,0,0,1,0,1
363,364,5,1,20,10,1,0,0,0,0,1,0
363,364,6,1,20,5,1,0,0,0,0,1,1
364,365,1,0,23,10,1,0,0,1,0,0,0
364,365,2,0,23,5,1,0,0,1,0,0,1
364,365,3,0,23,10,1,0,0,0,1,0,1
364,365,4,0,23,5,1,0,0,0,1,0,1
364,365,5,0,23,10,1,0,0,0,0,1,1
364,365,6,0,23,5,1,0,0,0,0,1,1
365,366,1,0,10,10,1,0,0,1,0,0,0
365,366,2,0,10,5,1,0,0,1,0,0,1
365,366,3,0,10,10,1,0,0,0,1,0,1
365,366,4,0,10,5,1,0,0,0,1,0,1
365,366,5,0,10,10,1,0,0,0,0,1,1
365,366,6,0,10,5,1,0,0,0,0,1,1
366,367,1,1,22,10,1,0,0,1,0,0,0
366,367,2,1,22,5,1,0,0,1,0,0,0
366,367,3,1,22,10,1,0,0,0,1,0,0
366,367,4,1,22,5,1,0,0,0,1,0,1
366,367,5,1,22,10,1,0,0,0,0,1,0
366,367,6,1,22,5,1,0,0,0,0,1,1
367,368,1,0,7,10,1,0,0,1,0,0,0
367,368,2,0,7,5,1,0,0,1,0,0,0
367,368,3,0,7,10,1,0,0,0,1,0,1
367,368,4,0,7,5,1,0,0,0,1,0,1
367,368,5,0,7,10,1,0,0,0,0,1,1
367,368,6,0,7,5,1,0,0,0,0,1,1
368,369,1,0,27,10,1,0,0,1,0,0,0
368,369,2,0,27,5,1,0,0,1,0,0,0
368,369,3,0,27,10,1,0,0,0,1,0,0
368,369,4,0,27,5,1,0,0,0,1,0,1
368,369,5,0,27,10,1,0,0,0,0,1,0
368,369,6,0,27,5,1,0,0,0,0,1,1
369,370,1,1,5,10,0,0,0,1,0,0,0
369,370,2,1,5,5,0,0,0,1,0,0,0
369,370,3,1,5,10,0,0,0,0,1,0,0
369,370,4,1,5,5,0,0,0,0,1,0,1
369,370,5,1,5,10,0,0,0,0,0,1,0
369,370,6,1,5,5,0,0,0,0,0,1,1
370,371,1,1,15,10,1,0,0,1,0,0,0
370,371,2,1,15,5,1,0,0,1,0,0,0
370,371,3,1,15,10,1,0,0,0,1,0,1
370,371,4,1,15,5,1,0,0,0,1,0,1
370,371,5,1,15,10,1,0,0,0,0,1,1
370,371,6,1,15,5,1,0,0,0,0,1,1
371,372,1,1,45,10,1,0,0,1,0,0,0
371,372,2,1,45,5,1,0,0,1,0,0,0
371,372,3,1,45,10,1,0,0,0,1,0,0
371,372,4,1,45,5,1,0,0,0,1,0,1
371,372,5,1,45,10,1,0,0,0,0,1,0
371,372,6,1,45,5,1,0,0,0,0,1,1
372,373,1,0,25,10,1,0,0,1,0,0,1
372,373,2,0,25,5,1,0,0,1,0,0,1
372,373,3,0,25,10,1,0,0,0,1,0,1
372,373,4,0,25,5,1,0,0,0,1,0,1
372,373,5,0,25,10,1,0,0,0,0,1,1
372,373,6,0,25,5,1,0,0,0,0,1,1
373,374,1,0,8,10,1,0,0,1,0,0,1
373,374,2,0,8,5,1,0,0,1,0,0,1
373,374,3,0,8,10,1,0,0,0,1,0,1
373,374,4,0,8,5,1,0,0,0,1,0,1
373,374,5,0,8,10,1,0,0,0,0,1,1
373,374,6,0,8,5,1,0,0,0,0,1,1
